repo_id,repo_full_name,repo_html_url,size,stargazers_count,watchers_count,forks_count,score
517209580,jonzamora/Deep-RL,https://github.com/jonzamora/Deep-RL,6981,0,0,0,1.0
519787201,vladipooh/Blood-Glucose-Control-in-T1D-using-DRL,https://github.com/vladipooh/Blood-Glucose-Control-in-T1D-using-DRL,59062,0,0,0,1.0
516414441,guilhermepbergamo/TicTacToe,https://github.com/guilhermepbergamo/TicTacToe,122913,0,0,0,1.0
512423209,weber12599/EER,https://github.com/weber12599/EER,110,0,0,0,1.0
519867988,JackButler99/DRL-Frostlake,https://github.com/JackButler99/DRL-Frostlake,145,0,0,0,1.0
511234676,ShantanuJhaveri/neuralCO_RL,https://github.com/ShantanuJhaveri/neuralCO_RL,94,0,0,0,1.0
511145586,zach-lawless/drlnd-p1-navigation,https://github.com/zach-lawless/drlnd-p1-navigation,268,0,0,0,1.0
515862995,TimBernard/drlnd-p2-continuous-control,https://github.com/TimBernard/drlnd-p2-continuous-control,639,0,0,0,1.0
517321465,ErfanFathi/NMA-project,https://github.com/ErfanFathi/NMA-project,10,0,0,0,1.0
393300588,joonilahn/torchRL,https://github.com/joonilahn/torchRL,1978,1,1,0,1.0
189021984,FrailHand/rl_project,https://github.com/FrailHand/rl_project,77,0,0,1,1.0
515549457,Robotawi/DRL-Notes,https://github.com/Robotawi/DRL-Notes,2274,0,0,0,1.0
434373386,francescocarpanese/code_acme,https://github.com/francescocarpanese/code_acme,3579,0,0,0,1.0
519435569,jorgemb/udacity-deeprl-banana-agent,https://github.com/jorgemb/udacity-deeprl-banana-agent,3363,0,0,0,1.0
484076845,goody139/Deep_RL_group_24,https://github.com/goody139/Deep_RL_group_24,164,1,1,0,1.0
517041014,tianyu-yang1998/Building-Stock-Trading-Model-with-Deep-Reinforcement-Learning-Algorithm_ELENE6885-Course-Project,https://github.com/tianyu-yang1998/Building-Stock-Trading-Model-with-Deep-Reinforcement-Learning-Algorithm_ELENE6885-Course-Project,3508,1,1,0,1.0
514767098,hufangxin/COMP7404_group20,https://github.com/hufangxin/COMP7404_group20,4899,4,4,0,1.0
510465841,marktrovinger/deep-rl,https://github.com/marktrovinger/deep-rl,4,0,0,0,1.0
512364853,MohammadAsadolahi/DDQN_Deep-Double_Q-Learning-for-solving-OpenAi-Gym-LunarLander-v2-in-python,https://github.com/MohammadAsadolahi/DDQN_Deep-Double_Q-Learning-for-solving-OpenAi-Gym-LunarLander-v2-in-python,777,1,1,0,1.0
514836692,DeeKay3/TORCS_DDPG,https://github.com/DeeKay3/TORCS_DDPG,10571,3,3,0,1.0
458902525,ZamyDZ/Master-Thesis-Development-of-a-Deep-RL-Model-for-simulated-Driving-2D-Vector-Space,https://github.com/ZamyDZ/Master-Thesis-Development-of-a-Deep-RL-Model-for-simulated-Driving-2D-Vector-Space,2912,1,1,0,1.0
491963944,bdevoghel/RL-for-recommender-systems,https://github.com/bdevoghel/RL-for-recommender-systems,2467,1,1,0,1.0
447574417,Parth-Jain-2002/Snake-AI,https://github.com/Parth-Jain-2002/Snake-AI,566,0,0,0,1.0
514174253,lasri049/DRL_HuggingFace_Course,https://github.com/lasri049/DRL_HuggingFace_Course,79,0,0,0,1.0
492996326,MohamedRostom0/Rusty-Bot-DRL,https://github.com/MohamedRostom0/Rusty-Bot-DRL,483,1,1,0,1.0
485208767,widium/RL_push_swap,https://github.com/widium/RL_push_swap,520,0,0,0,1.0
356184718,pabloalfaro/drl-grid,https://github.com/pabloalfaro/drl-grid,22197,1,1,1,1.0
491780993,clickityKlein/Machine_Learning_Templates,https://github.com/clickityKlein/Machine_Learning_Templates,6,0,0,0,1.0
431709313,jacobazoulay/bipedal-robot-rl,https://github.com/jacobazoulay/bipedal-robot-rl,5135,0,0,0,1.0
515008496,EliEmanuel176/Artificial_Intelligence_AI,https://github.com/EliEmanuel176/Artificial_Intelligence_AI,70973,0,0,0,1.0
507448438,RozhinG/UAV-battery-lifetime-prediction,https://github.com/RozhinG/UAV-battery-lifetime-prediction,309,0,0,1,1.0
487239446,Fabio-Klinge/DRL-Group_5,https://github.com/Fabio-Klinge/DRL-Group_5,18,0,0,0,1.0
511239539,meghanadhpulivarthi/The_Perfect_Snake,https://github.com/meghanadhpulivarthi/The_Perfect_Snake,531,0,0,0,1.0
255643314,florentdelgrange/vae_mdp,https://github.com/florentdelgrange/vae_mdp,247067,1,1,1,1.0
105591065,kengz/SLM-Lab,https://github.com/kengz/SLM-Lab,4278,1135,1135,241,1.0
293218224,guyulongcs/Awesome-Deep-Learning-Papers-for-Search-Recommendation-Advertising,https://github.com/guyulongcs/Awesome-Deep-Learning-Papers-for-Search-Recommendation-Advertising,430752,990,990,174,1.0
139729179,vita-epfl/CrowdNav,https://github.com/vita-epfl/CrowdNav,627,439,439,144,1.0
302799738,zcaicaros/L2D,https://github.com/zcaicaros/L2D,14752,176,176,65,1.0
347798367,jimmyyhwu/spatial-intention-maps,https://github.com/jimmyyhwu/spatial-intention-maps,207,74,74,13,1.0
172042525,kosoraYintai/PARL-Sample,https://github.com/kosoraYintai/PARL-Sample,28719,46,46,31,1.0
482262185,frenkowski/SCIMAI-Gym,https://github.com/frenkowski/SCIMAI-Gym,173483,18,18,9,1.0
315097877,gonzalorecio/Deep-Reinforcement-Learning-Open-domain-chatbot,https://github.com/gonzalorecio/Deep-Reinforcement-Learning-Open-domain-chatbot,13058,4,4,5,1.0
406189102,ai4ce/DeepParticleRobot,https://github.com/ai4ce/DeepParticleRobot,167138,6,6,4,1.0
463913308,DeUmbraTX/practical_rllib_tutorial,https://github.com/DeUmbraTX/practical_rllib_tutorial,2343,27,27,4,1.0
421886538,williamquintas/DRL-UAVs-Placer,https://github.com/williamquintas/DRL-UAVs-Placer,422,8,8,3,1.0
421298623,tianpeiyang/PTF_code,https://github.com/tianpeiyang/PTF_code,7787,9,9,6,1.0
449867252,imasmitja/RLforUTracking,https://github.com/imasmitja/RLforUTracking,100183,15,15,3,1.0
378205097,BaratiLab/ThermalControlLPBF-DRL,https://github.com/BaratiLab/ThermalControlLPBF-DRL,70673,14,14,4,1.0
264894021,rgalljamov/learn2walk,https://github.com/rgalljamov/learn2walk,265524,11,11,3,1.0
204663981,phate09/SafeDRL,https://github.com/phate09/SafeDRL,6644,5,5,4,1.0
361877136,CameleoGrey/Monlan,https://github.com/CameleoGrey/Monlan,138972,8,8,5,1.0
171279927,lazyguyy/deep-tetris,https://github.com/lazyguyy/deep-tetris,792,8,8,0,1.0
335303365,yzhang417/DeepRL-mmWave-MANET,https://github.com/yzhang417/DeepRL-mmWave-MANET,107823,3,3,2,1.0
305610900,drlinter/drlinter,https://github.com/drlinter/drlinter,33485,6,6,1,1.0
405931956,YD-19/HAM4DRL,https://github.com/YD-19/HAM4DRL,631427,2,2,2,1.0
466676456,aminkhani/Deep-RL,https://github.com/aminkhani/Deep-RL,22584,15,15,0,1.0
422615600,joleeson/JRC-AoI-multi,https://github.com/joleeson/JRC-AoI-multi,36,4,4,3,1.0
264447870,kimfalk/banana_navigation_deep_reinforcement_learning,https://github.com/kimfalk/banana_navigation_deep_reinforcement_learning,138,2,2,0,1.0
528755037,Schrdingerscat/An-introduction-to-Deep-Reinforcement-Learning,https://github.com/Schrdingerscat/An-introduction-to-Deep-Reinforcement-Learning,10260,2,2,0,1.0
526175024,YingnanHan/Deep-Reinforcement-Learning-in-Action---Alexander-Zai,https://github.com/YingnanHan/Deep-Reinforcement-Learning-in-Action---Alexander-Zai,24651,2,2,0,1.0
521542370,c2d08y/LearningBot,https://github.com/c2d08y/LearningBot,129,3,3,0,1.0
525679464,lm12abh/DeepReinforcementLearning,https://github.com/lm12abh/DeepReinforcementLearning,2114,0,0,0,1.0
522983117,solbridger/Deep-Q-Reinforcement-Learning-for-Algorithmic-trading-strategy,https://github.com/solbridger/Deep-Q-Reinforcement-Learning-for-Algorithmic-trading-strategy,65,2,2,0,1.0
470041819,TakumiSeo/DRL-Scramble-Crossing-in-SUMO,https://github.com/TakumiSeo/DRL-Scramble-Crossing-in-SUMO,1261,2,2,0,1.0
525520466,Alpersahin3/Deep-Learning-Reinforcement-Learning,https://github.com/Alpersahin3/Deep-Learning-Reinforcement-Learning,8444,0,0,0,1.0
493804750,ChristoforosG/DeepReinforcementLearningMobileNavigation,https://github.com/ChristoforosG/DeepReinforcementLearningMobileNavigation,598,0,0,0,1.0
458829941,ruyiq/CSC413-Winter-2021-Neural-Networks-and-Deep-Learning,https://github.com/ruyiq/CSC413-Winter-2021-Neural-Networks-and-Deep-Learning,17043,0,0,2,1.0
501834843,yakupbilen/drl-rubiks-cube,https://github.com/yakupbilen/drl-rubiks-cube,34194,5,5,0,1.0
526706621,sumeet-ranjan/deep-reinforcement-learning,https://github.com/sumeet-ranjan/deep-reinforcement-learning,11,0,0,0,1.0
521951237,whiteKnightz/deep-reinforcement-learning-pong,https://github.com/whiteKnightz/deep-reinforcement-learning-pong,155309,0,0,0,1.0
529826700,miguelusque/deep-reinforcement-learning-nanodegree,https://github.com/miguelusque/deep-reinforcement-learning-nanodegree,241,0,0,0,1.0
522785357,grmc1999/Deep_Reinforcement_Learning,https://github.com/grmc1999/Deep_Reinforcement_Learning,34,0,0,0,1.0
529568941,RoshanBaby-Surrey/Deep-Reinforcement-Learning,https://github.com/RoshanBaby-Surrey/Deep-Reinforcement-Learning,262,0,0,0,1.0
524680811,arthur900530/Deep_Reinforcement_Learning_practice,https://github.com/arthur900530/Deep_Reinforcement_Learning_practice,521,0,0,0,1.0
501094800,aminakmim/deep-reinforcement-learning,https://github.com/aminakmim/deep-reinforcement-learning,6457,0,0,0,1.0
216548333,a8787753/deep-reinforcement-learning-,https://github.com/a8787753/deep-reinforcement-learning-,3,0,0,0,1.0
522271995,mimuruth-msft/deep-reinforcement-learning,https://github.com/mimuruth-msft/deep-reinforcement-learning,3046,0,0,0,1.0
504506810,jsamanta/Deep-Reinforcement-Learning,https://github.com/jsamanta/Deep-Reinforcement-Learning,8881,0,0,0,1.0
439261804,vitoFFF/Artificial-Inteligence,https://github.com/vitoFFF/Artificial-Inteligence,4,0,0,1,1.0
518625373,d-kleine/Udacity_Reinforcement-Learning,https://github.com/d-kleine/Udacity_Reinforcement-Learning,2884,0,0,0,1.0
303222121,FerOroC/DeepReinforcementLearningForTrafficManagement,https://github.com/FerOroC/DeepReinforcementLearningForTrafficManagement,14291,0,0,0,1.0
514828072,Danielskauge/Reinforcement-Learning,https://github.com/Danielskauge/Reinforcement-Learning,9304,0,0,0,1.0
524518200,QiannaS/INDE597-DEEP-LEARNING-AND-REINFORCEMENT-LEARNING,https://github.com/QiannaS/INDE597-DEEP-LEARNING-AND-REINFORCEMENT-LEARNING,821,0,0,0,1.0
530196954,Animesh-Chourey/Deep-Q-Network-Reinforcement-Learning,https://github.com/Animesh-Chourey/Deep-Q-Network-Reinforcement-Learning,293,0,0,0,1.0
523997530,raki-1203/Deep_Reinforcement_Learning_In_Action,https://github.com/raki-1203/Deep_Reinforcement_Learning_In_Action,201,0,0,0,1.0
346933160,naokiyokoyama/drl,https://github.com/naokiyokoyama/drl,230,0,0,0,1.0
520668575,mingyucai/DRL_Pybullet,https://github.com/mingyucai/DRL_Pybullet,34,0,0,0,1.0
277565980,SteffenBauer/Deep_RL,https://github.com/SteffenBauer/Deep_RL,179,1,1,0,1.0
526617995,jjmckk/INM707-Deep-Reinforcement-Learning-Coursework,https://github.com/jjmckk/INM707-Deep-Reinforcement-Learning-Coursework,12188,0,0,0,1.0
453234908,Abhijith14/IBM-Machine-Learning,https://github.com/Abhijith14/IBM-Machine-Learning,13142,6,6,0,1.0
512256972,KenWuqianghao/Hugging-Face-Deep-Reinforcement-Learning-Class,https://github.com/KenWuqianghao/Hugging-Face-Deep-Reinforcement-Learning-Class,3354,0,0,0,1.0
530968245,Emad-Salehi/Algorithmic-Trading-Using-Deep-Reinforcement-Learning,https://github.com/Emad-Salehi/Algorithmic-Trading-Using-Deep-Reinforcement-Learning,210,1,1,1,1.0
529502705,dhakanavin5/Deep-Reinforcement-Learning-based-Traffic-Light-Control,https://github.com/dhakanavin5/Deep-Reinforcement-Learning-based-Traffic-Light-Control,563,0,0,0,1.0
524178910,JamilyaSultan/INDE-597-Deep-and-Reinforcement-Learning,https://github.com/JamilyaSultan/INDE-597-Deep-and-Reinforcement-Learning,1605,0,0,0,1.0
530172330,vefak/human-level-control-through-deep-reinforcement-learning,https://github.com/vefak/human-level-control-through-deep-reinforcement-learning,6459,0,0,0,1.0
521102177,Nath-Sujon/Deep-Q-Learning---Lunar-Lander-Reinforcement-Algorithm-,https://github.com/Nath-Sujon/Deep-Q-Learning---Lunar-Lander-Reinforcement-Algorithm-,227,0,0,0,1.0
519664884,a280558071/DRL,https://github.com/a280558071/DRL,370,0,0,0,1.0
522043092,asellis/Reinforcement-Learning-Lunar-Lander,https://github.com/asellis/Reinforcement-Learning-Lunar-Lander,324,0,0,0,1.0
408925902,baifanxxx/NPMO-Rearrangement,https://github.com/baifanxxx/NPMO-Rearrangement,5106,11,11,0,1.0
517329192,Euryanassa/Trade-Bot-with-Deep-Q-Network,https://github.com/Euryanassa/Trade-Bot-with-Deep-Q-Network,64,1,1,0,1.0
520037302,nik1360/drl-agents,https://github.com/nik1360/drl-agents,3724,0,0,0,1.0
495375051,DmytroIvakhnenkov/LegendaryNinja,https://github.com/DmytroIvakhnenkov/LegendaryNinja,18366,0,0,0,1.0
527907205,Shogun-420/Action-Space-Adversarial-Policies-on-Deep-Reinforcement-Learning-Agents,https://github.com/Shogun-420/Action-Space-Adversarial-Policies-on-Deep-Reinforcement-Learning-Agents,1433,0,0,0,1.0
525268064,Stayinmymagic/RL-2048,https://github.com/Stayinmymagic/RL-2048,21,0,0,0,1.0
527800033,benitogonzalezh/drl-hands-on,https://github.com/benitogonzalezh/drl-hands-on,3897,0,0,0,1.0
525020699,dmegkos/Teaching-AI-Agents-to-play-video-games,https://github.com/dmegkos/Teaching-AI-Agents-to-play-video-games,6482,1,1,0,1.0
525218711,hupihe/RSD4,https://github.com/hupihe/RSD4,44,3,3,0,1.0
515516945,MartynBonham-Yang/UdacityDeepLearningNanodegree_CollaborationCompetition,https://github.com/MartynBonham-Yang/UdacityDeepLearningNanodegree_CollaborationCompetition,1198,0,0,0,1.0
521286432,Rajattalukdar8/Machine-Learning,https://github.com/Rajattalukdar8/Machine-Learning,903,0,0,0,1.0
530538840,HuskyKingdom/DDQN,https://github.com/HuskyKingdom/DDQN,10527,1,1,0,1.0
530728603,ctj2021/DRL-in-QWIM,https://github.com/ctj2021/DRL-in-QWIM,3330,1,1,0,1.0
529904404,zach-lawless/drlnd-p3-collaboration-competition,https://github.com/zach-lawless/drlnd-p3-collaboration-competition,806,0,0,0,1.0
497875365,marina-kb/drl-chess,https://github.com/marina-kb/drl-chess,71950,0,0,1,1.0
523179490,TimBernard/drlnd-p3-collab-compet,https://github.com/TimBernard/drlnd-p3-collab-compet,999,0,0,0,1.0
485411833,EliasMei/ERMiner,https://github.com/EliasMei/ERMiner,1889,0,0,0,1.0
521754765,zach-lawless/drlnd-p2-continuous-control,https://github.com/zach-lawless/drlnd-p2-continuous-control,45273,0,0,0,1.0
519166974,raubenheimer-jason/deepmind_dqn_1,https://github.com/raubenheimer-jason/deepmind_dqn_1,142286,0,0,0,1.0
496063610,ClarkQTIM/Policy-Gradient-Deep-Reinforcement-Algorithms-and-Super-Mario-Bros,https://github.com/ClarkQTIM/Policy-Gradient-Deep-Reinforcement-Algorithms-and-Super-Mario-Bros,1276,0,0,0,1.0
413419472,alexander-soare/deepmind_rl2021_notebooks,https://github.com/alexander-soare/deepmind_rl2021_notebooks,1307,0,0,0,1.0
518980378,heyhey898/Mario_bros_Reinforcement_Learning_project,https://github.com/heyhey898/Mario_bros_Reinforcement_Learning_project,24045,0,0,0,1.0
520833888,Refinitiv-API-Samples/Blueprint.RD.AI.MnE.Detecting.Flash.Crash.Events.Using.Deep.Reinforcement.Learning,https://github.com/Refinitiv-API-Samples/Blueprint.RD.AI.MnE.Detecting.Flash.Crash.Events.Using.Deep.Reinforcement.Learning,6,1,1,1,1.0
394317917,Unique-Divine/grid-world-plus,https://github.com/Unique-Divine/grid-world-plus,22515,2,2,0,1.0
441044189,JiSeongHah/LabelNoiseReductionByDeepImageClustering,https://github.com/JiSeongHah/LabelNoiseReductionByDeepImageClustering,23334,0,0,0,1.0
520476009,MohammadAsadolahi/Dueling_Deep-Double_Q-Learning-for-solving-OpenAi-Gym-LunarLander-v2-in-python,https://github.com/MohammadAsadolahi/Dueling_Deep-Double_Q-Learning-for-solving-OpenAi-Gym-LunarLander-v2-in-python,458,1,1,0,1.0
521138427,VedantS01/ML-Projects,https://github.com/VedantS01/ML-Projects,7727,0,0,0,1.0
488372763,AlvarezIglesias/Novelty-Driven-AI,https://github.com/AlvarezIglesias/Novelty-Driven-AI,1312,1,1,0,1.0
524758725,ZikangXiong/rl-detect-and-denoise-defense,https://github.com/ZikangXiong/rl-detect-and-denoise-defense,34,0,0,0,1.0
377663075,fogoke/ThermalControlLPBF-DRL,https://github.com/fogoke/ThermalControlLPBF-DRL,70673,0,0,1,1.0
522971873,DanielYllana/GDRL,https://github.com/DanielYllana/GDRL,14061,0,0,1,1.0
447014007,DoesDevStuff/AI-Project-MAT501,https://github.com/DoesDevStuff/AI-Project-MAT501,20,0,0,0,1.0
520383089,SaschaDittmann/drlnd-continuous-control,https://github.com/SaschaDittmann/drlnd-continuous-control,2226,0,0,0,1.0
521381078,ebrahimpichka/DDPG-implementation,https://github.com/ebrahimpichka/DDPG-implementation,8,0,0,0,1.0
520609916,SaschaDittmann/drlnd-collab-compet,https://github.com/SaschaDittmann/drlnd-collab-compet,3393,0,0,0,1.0
526562680,Vatsal147/AI_Race_Car,https://github.com/Vatsal147/AI_Race_Car,39863,0,0,0,1.0
398902842,ken-power/DRLND_ContinuousControl,https://github.com/ken-power/DRLND_ContinuousControl,5058,1,1,0,1.0
412410674,jairusgz/TFG,https://github.com/jairusgz/TFG,50038,0,0,0,1.0
469730885,vandrw/ppg-impala-locomotion,https://github.com/vandrw/ppg-impala-locomotion,5984,0,0,0,1.0
526189129,hit1190100321/simlift_gym,https://github.com/hit1190100321/simlift_gym,26,0,0,0,1.0
520651888,shaofenq/Algorithm-Trading,https://github.com/shaofenq/Algorithm-Trading,3337,0,0,0,1.0
529453959,Bobobert/DIL-DRL,https://github.com/Bobobert/DIL-DRL,4996,0,0,0,1.0
419022334,nerdinand/shooty-game,https://github.com/nerdinand/shooty-game,629,0,0,0,1.0
486267478,Haymeister303/CS3010-Individual-Project-Robert-Haime,https://github.com/Haymeister303/CS3010-Individual-Project-Robert-Haime,371,0,0,0,1.0
407671456,attila-petho/Dots_WideNeuralNetwork,https://github.com/attila-petho/Dots_WideNeuralNetwork,14866,0,0,0,1.0
475389628,OliverHeilmann/OpenAI-Gym-CarRacing-RL,https://github.com/OliverHeilmann/OpenAI-Gym-CarRacing-RL,63126,2,2,0,1.0
377062126,quantumiracle/nash-dqn,https://github.com/quantumiracle/nash-dqn,26435,5,5,0,1.0
526130973,lukezsmith/RLCard,https://github.com/lukezsmith/RLCard,13636,1,1,0,1.0
530844338,Elliot-JW-Richardson/vampire_survivor,https://github.com/Elliot-JW-Richardson/vampire_survivor,11,0,0,0,1.0
147824034,p-christ/Deep-Reinforcement-Learning-Algorithms-with-PyTorch,https://github.com/p-christ/Deep-Reinforcement-Learning-Algorithms-with-PyTorch,31573,4817,4817,1136,1.0
174922473,megvii-research/ICCV2019-LearningToPaint,https://github.com/megvii-research/ICCV2019-LearningToPaint,19119,2177,2177,314,1.0
166520752,swordest/mec_drl,https://github.com/swordest/mec_drl,460982,220,220,103,1.0
274629316,pfnet/pfrl,https://github.com/pfnet/pfrl,15478,1015,1015,138,1.0
99180492,amirziai/learning,https://github.com/amirziai/learning,20923,56,56,35,1.0
494593557,KodAgge/Reinforcement-Learning-for-Market-Making,https://github.com/KodAgge/Reinforcement-Learning-for-Market-Making,17518,42,42,16,1.0
149766391,R-Sweke/DeepQ-Decoding,https://github.com/R-Sweke/DeepQ-Decoding,136937,41,41,14,1.0
161191839,jerabaul29/Cylinder2DFlowControlDRL,https://github.com/jerabaul29/Cylinder2DFlowControlDRL,71000,124,124,60,1.0
238327983,Ekim-Yurtsever/Hybrid-DeepRL-Automated-Driving,https://github.com/Ekim-Yurtsever/Hybrid-DeepRL-Automated-Driving,4104,31,31,10,1.0
157330023,DeepHiveMind/gateway_to_DeepReinforcementLearning_DeepNN,https://github.com/DeepHiveMind/gateway_to_DeepReinforcementLearning_DeepNN,156945,20,20,5,1.0
160933579,automl/learna,https://github.com/automl/learna,845,49,49,14,1.0
424059290,Athe-kunal/Reinforcement-learning-trading-agent-using-Google-trends-data,https://github.com/Athe-kunal/Reinforcement-learning-trading-agent-using-Google-trends-data,3510,24,24,12,1.0
153221747,dganbold/deep_reinforcement_learning,https://github.com/dganbold/deep_reinforcement_learning,195064,8,8,2,1.0
421102249,zjeffer/chess-deep-rl,https://github.com/zjeffer/chess-deep-rl,10833,23,23,3,1.0
411824102,dp770/aws_deepracer_worksheet,https://github.com/dp770/aws_deepracer_worksheet,302689,11,11,6,1.0
524652835,PatternsandPredictions/DRLearner_beta,https://github.com/PatternsandPredictions/DRLearner_beta,71,26,26,2,1.0
222612294,nalbert9/Deep_Reinforcement_Learning,https://github.com/nalbert9/Deep_Reinforcement_Learning,12328,6,6,0,1.0
279113558,Khaulat/Deep_Reinforcement_Learning,https://github.com/Khaulat/Deep_Reinforcement_Learning,49483,5,5,0,1.0
523022400,ManooshSamiei/Object-Detection-Deep-Reinforcement-Learning,https://github.com/ManooshSamiei/Object-Detection-Deep-Reinforcement-Learning,44479,4,4,1,1.0
531318013,abdalla1912mohamed/Deep_reinforcement_learning_Bachelor_project,https://github.com/abdalla1912mohamed/Deep_reinforcement_learning_Bachelor_project,8992,4,4,1,1.0
144457286,vshmyhlo/reinforcement-learning,https://github.com/vshmyhlo/reinforcement-learning,222,3,3,0,1.0
531434032,paulalmasan/DRL-GNN-PPO,https://github.com/paulalmasan/DRL-GNN-PPO,462,22,22,2,1.0
474863268,jimmyyhwu/learning-dynamic-manipulation,https://github.com/jimmyyhwu/learning-dynamic-manipulation,227,4,4,0,1.0
484742626,bilalkabas/DRL-Nav,https://github.com/bilalkabas/DRL-Nav,1121,6,6,1,1.0
464363692,anastazir/Multi-Agent-Deep-Reinforcement-Learning,https://github.com/anastazir/Multi-Agent-Deep-Reinforcement-Learning,10577,2,2,0,1.0
494365127,panmingyan/DRL_code,https://github.com/panmingyan/DRL_code,55059,2,2,0,1.0
362288470,TTomilin/LevDoom,https://github.com/TTomilin/LevDoom,613779,1,1,2,1.0
347665801,zcaicaros/manager-worker-mtsptwr,https://github.com/zcaicaros/manager-worker-mtsptwr,475257,13,13,1,1.0
478667464,imm-rl-lab/reinforcement_learning_baseline,https://github.com/imm-rl-lab/reinforcement_learning_baseline,4396,2,2,0,1.0
195074230,bar0net/Udacity_DeepReinforcementLearning,https://github.com/bar0net/Udacity_DeepReinforcementLearning,3029,0,0,0,1.0
429631430,JiatongBao/DRLSorting,https://github.com/JiatongBao/DRLSorting,307352,3,3,1,1.0
537819060,jmdudek/DRL-for-SuperMarioBros,https://github.com/jmdudek/DRL-for-SuperMarioBros,33652,2,2,0,1.0
517159233,npapadis/payment-channel-rebalancing,https://github.com/npapadis/payment-channel-rebalancing,102,5,5,2,1.0
524747030,thaiminhpv/Bomberman-Deep-RL-Codefest-2022,https://github.com/thaiminhpv/Bomberman-Deep-RL-Codefest-2022,3189,2,2,1,1.0
541058278,phyvemin/Deep-Reinforcement-Learning,https://github.com/phyvemin/Deep-Reinforcement-Learning,4,0,0,0,1.0
534355886,Fabien91620/Deep-Reinforcement-Learning,https://github.com/Fabien91620/Deep-Reinforcement-Learning,9576,0,0,0,1.0
533971248,patilvishal0597/Deep-Reinforcement-Learning,https://github.com/patilvishal0597/Deep-Reinforcement-Learning,551,0,0,0,1.0
228248211,tnyng/udacity-deep-reinforcement-learning,https://github.com/tnyng/udacity-deep-reinforcement-learning,3455,0,0,0,1.0
526533599,jinghanng/Udacity_Deep_Reinforcement_Learning,https://github.com/jinghanng/Udacity_Deep_Reinforcement_Learning,91447,0,0,0,1.0
538322326,minhkks/TSP---Deep-Reinforcement-Learning,https://github.com/minhkks/TSP---Deep-Reinforcement-Learning,2637,1,1,0,1.0
487097620,apoorvgarg10/Deep-Reinforcement-Learning,https://github.com/apoorvgarg10/Deep-Reinforcement-Learning,593,0,0,0,1.0
535729388,AamalAH/Deep-Reinforcement-Learning,https://github.com/AamalAH/Deep-Reinforcement-Learning,1,0,0,0,1.0
540866722,s107081028/Deep_Reinforcement_Learning,https://github.com/s107081028/Deep_Reinforcement_Learning,2170,0,0,0,1.0
162351137,atlas604/deep-reinforcement-learning,https://github.com/atlas604/deep-reinforcement-learning,3560,0,0,0,1.0
482806769,mortimervonchappuis/Deep-Reinforcement-Learning,https://github.com/mortimervonchappuis/Deep-Reinforcement-Learning,47332,1,1,0,1.0
532984373,nsoojin/deep-reinforcement-learning,https://github.com/nsoojin/deep-reinforcement-learning,92299,0,0,0,1.0
534989037,datascientistlyg/deep_reinforcement_learning_project2,https://github.com/datascientistlyg/deep_reinforcement_learning_project2,657,0,0,0,1.0
535677267,datascientistlyg/deep_reinforcement_learning_project3,https://github.com/datascientistlyg/deep_reinforcement_learning_project3,1208,0,0,0,1.0
532805403,datascientistlyg/deep_reinforcement_learning_project1,https://github.com/datascientistlyg/deep_reinforcement_learning_project1,580,0,0,0,1.0
533785927,Paul1911/Deep-Reinforcement-Learning-with-Pong,https://github.com/Paul1911/Deep-Reinforcement-Learning-with-Pong,2515,0,0,0,1.0
269356791,mrdvince/reinforcement_learning,https://github.com/mrdvince/reinforcement_learning,196,0,0,0,1.0
525864354,UntitledGrub/DRL,https://github.com/UntitledGrub/DRL,19,0,0,0,1.0
529073710,guodezhen666/DeepRM,https://github.com/guodezhen666/DeepRM,2130,1,1,0,1.0
539889058,Taxuspt/udacity_reinforcement_learning_collab,https://github.com/Taxuspt/udacity_reinforcement_learning_collab,23997,0,0,0,1.0
536765769,mayB1998/Reinforcement-Learning,https://github.com/mayB1998/Reinforcement-Learning,181,0,0,0,1.0
537318484,vaxherra/DeepRL-Continuous-Control,https://github.com/vaxherra/DeepRL-Continuous-Control,530,0,0,0,1.0
542747962,haider4445/Deep-Resilience-in-Deep-Learning,https://github.com/haider4445/Deep-Resilience-in-Deep-Learning,196225,1,1,0,1.0
542027543,yeohjd/Udacity_Deep_Reinforcement_Learning---P1-Navigation,https://github.com/yeohjd/Udacity_Deep_Reinforcement_Learning---P1-Navigation,981,0,0,0,1.0
535331457,dimos-k/Deep-Reinforcement-Learning-For-Portfolio-Optimisation,https://github.com/dimos-k/Deep-Reinforcement-Learning-For-Portfolio-Optimisation,9857,0,0,0,1.0
236353017,AnKra/udacity-deep-reinforcement-learning-navigation-project,https://github.com/AnKra/udacity-deep-reinforcement-learning-navigation-project,80504,0,0,0,1.0
531608419,kiriakosdem/playing_atari_with_deep_reinforcement_learning,https://github.com/kiriakosdem/playing_atari_with_deep_reinforcement_learning,142574,0,0,0,1.0
542725811,Subram0212/Reinforcement-Learning-VRP,https://github.com/Subram0212/Reinforcement-Learning-VRP,8,0,0,0,1.0
484045896,madammann/DRL-SuSe-2022---Group-2,https://github.com/madammann/DRL-SuSe-2022---Group-2,5462,3,3,0,1.0
510375871,christianll9/tsppc-drl,https://github.com/christianll9/tsppc-drl,614,3,3,1,1.0
527735985,warner-benjamin/reinforcement_scratch,https://github.com/warner-benjamin/reinforcement_scratch,44,0,0,0,1.0
